"","municipio_codigo","municipio","uf","latitude","longitude","n","s"
"1232",2931301,"TAPIRAMUTA","BA",-11.8475,-40.7927,2,5
"1233",2931350,"TEIXEIRA DE FREITAS","BA",-17.5399,-39.74,68,31
"1234",2931608,"TEOLANDIA","BA",-13.5896,-39.484,0,1
"1235",2931806,"TREMEDAL","BA",-14.9736,-41.4142,2,0
"1236",2931905,"TUCANO","BA",-10.9584,-38.7894,3,4
"1237",2932101,"UBAIRA","BA",-13.2714,-39.666,1,5
"1238",2932309,"UBATA","BA",-14.2063,-39.5207,0,1
"1239",2932457,"UMBURANAS","BA",-10.7339,-41.3234,2,1
"1240",2932507,"UNA","BA",-15.2791,-39.0765,0,2
"1241",2932606,"URANDI","BA",-14.7678,-42.6498,0,3
"1242",2932705,"URUCUCA","BA",-14.5963,-39.2851,2,1
"1243",2932804,"UTINGA","BA",-12.0783,-41.0954,0,3
"1244",2932903,"VALENCA","BA",-13.3669,-39.073,13,3
"1245",2933000,"VALENTE","BA",-11.4062,-39.457,2,1
"1246",2933059,"VARZEA DA ROCA","BA",-11.6005,-40.1328,1,4
"1247",2933158,"VARZEA NOVA","BA",-11.2557,-40.9432,0,4
"1248",2933257,"VEREDA","BA",-17.2183,-40.0974,0,1
"1249",2933307,"VITORIA DA CONQUISTA","BA",-14.8615,-40.8442,101,108
"1250",2933406,"WAGNER","BA",-12.2819,-41.1715,0,2
"1251",2933455,"WANDERLEY","BA",-12.1144,-43.8958,1,1
"1252",2933604,"XIQUE-XIQUE","BA",-10.823,-42.7245,1,4
"1253",3100104,"ABADIA DOS DOURADOS","MG",-18.4831,-47.3916,2,0
"1254",3100203,"ABAETE","MG",-19.1551,-45.4444,8,15
"1255",3100302,"ABRE CAMPO","MG",-20.2996,-42.4743,10,6
"1256",3100401,"ACAIACA","MG",-20.359,-43.1439,1,4
"1257",3100500,"ACUCENA","MG",-19.0671,-42.5419,2,2
"1258",3100609,"AGUA BOA","MG",-17.9914,-42.3806,10,7
"1259",3100807,"AGUANIL","MG",-20.9439,-45.3915,1,1
"1260",3100906,"AGUAS FORMOSAS","MG",-17.0802,-40.9384,3,10
"1261",3101003,"AGUAS VERMELHAS","MG",-15.7431,-41.4571,1,11
"1262",3101102,"AIMORES","MG",-19.5007,-41.0746,4,2
"1263",3101201,"AIURUOCA","MG",-21.9736,-44.6042,5,9
"1264",3101300,"ALAGOA","MG",-22.171,-44.6413,0,9
"1265",3101508,"ALEM PARAIBA","MG",-21.8797,-42.7176,25,22
"1266",3101607,"ALFENAS","MG",-21.4256,-45.9477,20,35
"1267",3101631,"ALFREDO VASCONCELOS","MG",-21.1535,-43.7718,1,7
"1268",3101706,"ALMENARA","MG",-16.1785,-40.6942,24,9
"1269",3101805,"ALPERCATA","MG",-18.974,-41.97,4,0
"1270",3101904,"ALPINOPOLIS","MG",-20.8631,-46.3878,1,7
"1271",3102001,"ALTEROSA","MG",-21.2488,-46.1387,1,3
"1272",3102050,"ALTO CAPARAO","MG",-20.431,-41.8738,1,7
"1273",3102100,"ALTO RIO DOCE","MG",-21.0281,-43.4067,1,0
"1274",3102209,"ALVARENGA","MG",-19.4174,-41.7317,0,1
"1275",3102308,"ALVINOPOLIS","MG",-20.1098,-43.0535,2,6
"1276",3102407,"ALVORADA DE MINAS","MG",-18.7334,-43.3638,0,1
"1277",3102506,"AMPARO DO SERRA","MG",-20.5051,-42.8009,1,2
"1278",3102605,"ANDRADAS","MG",-22.0695,-46.5724,28,24
"1279",3102704,"CACHOEIRA DE PAJEU","MG",-15.9688,-41.4948,0,8
"1280",3102803,"ANDRELANDIA","MG",-21.7411,-44.3117,0,7
"1281",3102852,"ANGELANDIA","MG",-17.7279,-42.2641,3,13
"1282",3102902,"ANTONIO CARLOS","MG",-21.321,-43.7451,4,15
"1283",3103009,"ANTONIO DIAS","MG",-19.6491,-42.8732,0,3
"1284",3103207,"ARACAI","MG",-19.1955,-44.2493,1,0
"1285",3103405,"ARACUAI","MG",-16.8523,-42.0637,3,11
"1286",3103504,"ARAGUARI","MG",-18.6456,-48.1934,62,51
"1287",3103702,"ARAPONGA","MG",-20.6686,-42.5178,3,14
"1288",3103751,"ARAPORA","MG",-18.4357,-49.1847,6,1
"1289",3103801,"ARAPUA","MG",-19.0268,-46.1484,0,8
"1290",3103900,"ARAUJOS","MG",-19.9405,-45.1671,0,3
"1291",3104007,"ARAXA","MG",-19.5902,-46.9438,33,94
"1292",3104106,"ARCEBURGO","MG",-21.359,-46.9401,1,8
"1293",3104205,"ARCOS","MG",-20.2863,-45.5373,10,43
"1294",3104304,"AREADO","MG",-21.3572,-46.1421,3,10
"1295",3104502,"ARINOS","MG",-15.9187,-46.1043,0,2
"1296",3104601,"ASTOLFO DUTRA","MG",-21.3184,-42.8572,9,0
"1297",3104700,"ATALEIA","MG",-18.0438,-41.1149,14,6
"1298",3104809,"AUGUSTO DE LIMA","MG",-18.0997,-44.2655,0,2
"1299",3104908,"BAEPENDI","MG",-21.957,-44.8874,1,3
"1300",3105004,"BALDIM","MG",-19.2832,-43.9613,0,2
"1301",3105103,"BAMBUI","MG",-20.0166,-45.9754,8,6
"1302",3105301,"BANDEIRA DO SUL","MG",-21.7308,-46.3833,1,1
"1303",3105400,"BARAO DE COCAIS","MG",-19.9389,-43.4755,10,7
"1304",3105608,"BARBACENA","MG",-21.2214,-43.7703,30,134
"1305",3105905,"BARROSO","MG",-21.1907,-43.972,8,4
"1306",3106002,"BELA VISTA DE MINAS","MG",-19.8302,-43.0922,8,4
"1307",3106101,"BELMIRO BRAGA","MG",-21.944,-43.4084,0,4
"1308",3106200,"BELO HORIZONTE","MG",-19.9102,-43.9266,1558,2446
"1309",3106309,"BELO ORIENTE","MG",-19.2199,-42.4828,151,2
"1310",3106408,"BELO VALE","MG",-20.4077,-44.0275,5,11
"1311",3106606,"BERTOPOLIS","MG",-17.059,-40.58,0,2
"1312",3106705,"BETIM","MG",-19.9668,-44.2008,144,258
"1313",3106903,"BICAS","MG",-21.7232,-43.056,11,9
"1314",3107000,"BIQUINHAS","MG",-18.7754,-45.4974,2,0
"1315",3107109,"BOA ESPERANCA","MG",-21.0927,-45.5612,25,28
"1316",3107307,"BOCAIUVA","MG",-17.1135,-43.8104,7,9
"1317",3107406,"BOM DESPACHO","MG",-19.7386,-45.2622,16,54
"1318",3107505,"BOM JARDIM DE MINAS","MG",-21.9479,-44.1885,2,8
"1319",3107703,"BOM JESUS DO AMPARO","MG",-19.7054,-43.4782,0,4
"1320",3107802,"BOM JESUS DO GALHO","MG",-19.836,-42.3165,0,1
"1321",3107901,"BOM REPOUSO","MG",-22.4675,-46.144,6,2
"1322",3108008,"BOM SUCESSO","MG",-21.0329,-44.7537,0,6
"1323",3108206,"BONFINOPOLIS DE MINAS","MG",-16.568,-45.9839,0,5
"1324",3108255,"BONITO DE MINAS","MG",-15.3231,-44.7543,0,1
"1325",3108305,"BORDA DA MATA","MG",-22.2707,-46.1653,0,1
"1326",3108404,"BOTELHOS","MG",-21.6412,-46.391,0,4
"1327",3108503,"BOTUMIRIM","MG",-16.8657,-43.0086,0,1
"1328",3108552,"BRASILANDIA DE MINAS","MG",-16.9999,-46.0081,7,2
"1329",3108602,"BRASILIA DE MINAS","MG",-16.2104,-44.4299,21,0
"1330",3108800,"BRAUNAS","MG",-19.0562,-42.7099,0,1
"1331",3108909,"BRASOPOLIS","MG",-22.4743,-45.6166,0,3
"1332",3109006,"BRUMADINHO","MG",-20.151,-44.2007,19,6
"1333",3109105,"BUENO BRANDAO","MG",-22.4383,-46.3491,2,0
"1334",3109204,"BUENOPOLIS","MG",-17.8744,-44.1775,0,1
"1335",3109303,"BURITIS","MG",-15.6218,-46.4221,2,27
"1336",3109402,"BURITIZEIRO","MG",-17.3656,-44.9606,0,2
"1337",3109451,"CABECEIRA GRANDE","MG",-16.0335,-47.0862,0,1
"1338",3109709,"CACHOEIRA DE MINAS","MG",-22.3511,-45.7809,2,0
"1339",3109808,"CACHOEIRA DOURADA","MG",-18.5161,-49.5039,1,0
"1340",3109907,"CAETANOPOLIS","MG",-19.2971,-44.4189,3,1
"1341",3110004,"CAETE","MG",-19.8826,-43.6704,4,20
"1342",3110202,"CAJURI","MG",-20.7903,-42.7925,1,1
"1343",3110301,"CALDAS","MG",-21.9183,-46.3843,0,3
"1344",3110509,"CAMANDUCAIA","MG",-22.7515,-46.1494,13,15
"1345",3110608,"CAMBUI","MG",-22.6115,-46.0572,13,12
"1346",3110707,"CAMBUQUIRA","MG",-21.854,-45.2896,0,3
"1347",3110806,"CAMPANARIO","MG",-18.2427,-41.7355,1,1
"1348",3110905,"CAMPANHA","MG",-21.836,-45.4004,2,3
"1349",3111002,"CAMPESTRE","MG",-21.7079,-46.2381,4,5
"1350",3111101,"CAMPINA VERDE","MG",-19.5382,-49.4862,3,11
"1351",3111200,"CAMPO BELO","MG",-20.8932,-45.2699,19,38
"1352",3111309,"CAMPO DO MEIO","MG",-21.1127,-45.8273,0,2
"1353",3111408,"CAMPO FLORIDO","MG",-19.7631,-48.5716,1,26
"1354",3111507,"CAMPOS ALTOS","MG",-19.6914,-46.1725,0,1
"1355",3111606,"CAMPOS GERAIS","MG",-21.237,-45.7569,2,18
"1356",3111705,"CANAA","MG",-20.6869,-42.6167,1,3
"1357",3111804,"CANAPOLIS","MG",-18.7212,-49.2035,5,9
"1358",3111903,"CANA VERDE","MG",-21.0232,-45.1801,0,3
"1359",3112000,"CANDEIAS","MG",-20.7692,-45.2765,8,10
"1360",3112059,"CANTAGALO","MG",-18.5248,-42.6223,0,1
"1361",3112208,"CAPELA NOVA","MG",-20.9179,-43.622,2,0
"1362",3112307,"CAPELINHA","MG",-17.6888,-42.5147,31,20
"1363",3112406,"CAPETINGA","MG",-20.6163,-47.0571,7,1
"1364",3112505,"CAPIM BRANCO","MG",-19.5471,-44.1304,0,1
"1365",3112604,"CAPINOPOLIS","MG",-18.6862,-49.5706,2,4
"1366",3112653,"CAPITAO ANDRADE","MG",-19.0748,-41.8614,1,2
"1367",3112703,"CAPITAO ENEAS","MG",-16.3265,-43.7084,4,7
"1368",3112802,"CAPITOLIO","MG",-20.6164,-46.0493,8,6
"1369",3112901,"CAPUTIRA","MG",-20.1703,-42.2683,0,1
"1370",3113008,"CARAI","MG",-17.1862,-41.7004,1,3
"1371",3113206,"CARANDAI","MG",-20.9566,-43.811,2,17
"1372",3113305,"CARANGOLA","MG",-20.7343,-42.0313,18,35
"1373",3113404,"CARATINGA","MG",-19.7868,-42.1292,37,39
"1374",3113503,"CARBONITA","MG",-17.5255,-43.0137,1,0
"1375",3113602,"CAREACU","MG",-22.0424,-45.696,1,1
"1376",3113701,"CARLOS CHAGAS","MG",-17.6973,-40.7723,8,12
"1377",3113909,"CARMO DA CACHOEIRA","MG",-21.4633,-45.2201,0,1
"1378",3114006,"CARMO DA MATA","MG",-20.5575,-44.8735,0,2
"1379",3114105,"CARMO DE MINAS","MG",-22.1204,-45.1307,2,3
"1380",3114204,"CARMO DO CAJURU","MG",-20.1912,-44.7664,2,12
"1381",3114303,"CARMO DO PARANAIBA","MG",-18.991,-46.3167,15,12
"1382",3114402,"CARMO DO RIO CLARO","MG",-20.9736,-46.1149,13,2
"1383",3114501,"CARMOPOLIS DE MINAS","MG",-20.5396,-44.6336,6,14
"1384",3114550,"CARNEIRINHO","MG",-19.6987,-50.6894,2,11
"1385",3114600,"CARRANCAS","MG",-21.4898,-44.6446,3,2
"1386",3114907,"CASA GRANDE","MG",-20.7925,-43.9343,0,3
"1387",3115102,"CASSIA","MG",-20.5831,-46.9201,3,3
"1388",3115300,"CATAGUASES","MG",-21.3924,-42.6896,34,98
"1389",3115359,"CATAS ALTAS","MG",-20.0734,-43.4061,0,1
"1390",3115409,"CATAS ALTAS DA NORUEGA","MG",-20.6901,-43.4939,0,2
"1391",3115458,"CATUJI","MG",-17.3018,-41.5276,1,3
"1392",3115474,"CATUTI","MG",-15.3616,-42.9627,0,1
"1393",3115508,"CAXAMBU","MG",-21.9753,-44.9319,2,11
"1394",3115805,"CENTRALINA","MG",-18.5852,-49.2014,6,1
"1395",3115904,"CHACARA","MG",-21.6733,-43.215,1,0
"1396",3116001,"CHALE","MG",-20.0453,-41.6897,0,3
"1397",3116100,"CHAPADA DO NORTE","MG",-17.0881,-42.5392,1,2
"1398",3116159,"CHAPADA GAUCHA","MG",-15.3014,-45.6116,0,8
"1399",3116209,"CHIADOR","MG",-21.9996,-43.0617,0,1
"1400",3116308,"CIPOTANEA","MG",-20.9026,-43.3629,0,2
"1401",3116506,"CLARO DOS POCOES","MG",-17.082,-44.2061,0,1
"1402",3116605,"CLAUDIO","MG",-20.4437,-44.7673,8,37
"1403",3116704,"COIMBRA","MG",-20.8535,-42.8008,8,6
"1404",3116902,"COMENDADOR GOMES","MG",-19.6973,-49.0789,1,0
"1405",3117009,"COMERCINHO","MG",-16.2963,-41.7945,2,0
"1406",3117108,"CONCEICAO DA APARECIDA","MG",-21.096,-46.2049,0,9
"1407",3117306,"CONCEICAO DAS ALAGOAS","MG",-19.9172,-48.3839,3,22
"1408",3117405,"CONCEICAO DE IPANEMA","MG",-19.9326,-41.6908,0,3
"1409",3117504,"CONCEICAO DO MATO DENTRO","MG",-19.0344,-43.4221,4,4
"1410",3117603,"CONCEICAO DO PARA","MG",-19.7456,-44.8945,0,1
"1411",3117702,"CONCEICAO DO RIO VERDE","MG",-21.8778,-45.087,2,3
"1412",3117801,"CONCEICAO DOS OUROS","MG",-22.4078,-45.7996,1,9
"1413",3117876,"CONFINS","MG",-19.6282,-43.9931,3,0
"1414",3117900,"CONGONHAL","MG",-22.1488,-46.043,2,3
"1415",3118007,"CONGONHAS","MG",-20.4958,-43.851,32,10
"1416",3118106,"CONGONHAS DO NORTE","MG",-18.8021,-43.6767,2,1
"1417",3118205,"CONQUISTA","MG",-19.9312,-47.5492,3,2
"1418",3118304,"CONSELHEIRO LAFAIETE","MG",-20.6634,-43.7846,91,12
"1419",3118403,"CONSELHEIRO PENA","MG",-19.1789,-41.4736,0,7
"1420",3118601,"CONTAGEM","MG",-19.9321,-44.0539,430,526
"1421",3118809,"CORACAO DE JESUS","MG",-16.6841,-44.3635,4,10
"1422",3118908,"CORDISBURGO","MG",-19.1224,-44.3224,5,6
"1423",3119104,"CORINTO","MG",-18.369,-44.4542,1,3
"1424",3119302,"COROMANDEL","MG",-18.4734,-47.1933,3,42
"1425",3119401,"CORONEL FABRICIANO","MG",-19.5179,-42.6276,84,14
"1426",3119955,"CORREGO FUNDO","MG",-20.4474,-45.5617,1,10
"1427",3120102,"COUTO DE MAGALHAES DE MINAS","MG",-18.0727,-43.4648,1,0
"1428",3120201,"CRISTAIS","MG",-20.8733,-45.5167,5,6
"1429",3120409,"CRISTIANO OTONI","MG",-20.8324,-43.8166,7,2
"1430",3120508,"CRISTINA","MG",-22.208,-45.2673,4,0
"1431",3120706,"CRUZEIRO DA FORTALEZA","MG",-18.944,-46.6669,0,10
"1432",3120805,"CRUZILIA","MG",-21.84,-44.8067,3,11
"1433",3120870,"CURRAL DE DENTRO","MG",-15.9327,-41.8557,0,2
"1434",3120904,"CURVELO","MG",-18.7527,-44.4303,109,160
"1435",3121100,"DELFIM MOREIRA","MG",-22.5036,-45.2792,0,1
"1436",3121209,"DELFINOPOLIS","MG",-20.3468,-46.8456,4,1
"1437",3121258,"DELTA","MG",-19.9721,-47.7841,2,33
"1438",3121308,"DESCOBERTO","MG",-21.46,-42.9618,0,1
"1439",3121407,"DESTERRO DE ENTRE RIOS","MG",-20.665,-44.3334,0,3
"1440",3121506,"DESTERRO DO MELO","MG",-21.143,-43.5178,0,2
"1441",3121605,"DIAMANTINA","MG",-18.2413,-43.6031,4,8
"1442",3121704,"DIOGO DE VASCONCELOS","MG",-20.4879,-43.1953,1,1
"1443",3121902,"DIVINESIA","MG",-20.9917,-43.0003,0,2
"1444",3122009,"DIVINO","MG",-20.6134,-42.1438,3,17
"1445",3122108,"DIVINO DAS LARANJEIRAS","MG",-18.7755,-41.4781,3,2
"1446",3122306,"DIVINOPOLIS","MG",-20.1446,-44.8912,66,54
"1447",3122405,"DIVISA NOVA","MG",-21.5092,-46.1904,0,2
"1448",3122454,"DIVISOPOLIS","MG",-15.7254,-40.9997,2,5
"1449",3122470,"DOM BOSCO","MG",-16.652,-46.2597,0,3
"1450",3122504,"DOM CAVATI","MG",-19.3735,-42.1121,1,0
"1451",3122702,"DOM SILVERIO","MG",-20.1627,-42.9627,0,4
"1452",3122900,"DONA EUZEBIA","MG",-21.319,-42.807,2,5
"1453",3123007,"DORES DE CAMPOS","MG",-21.1139,-44.0207,0,5
"1454",3123106,"DORES DE GUANHAES","MG",-19.0516,-42.9254,1,0
"1455",3123205,"DORES DO INDAIA","MG",-19.4628,-45.5927,0,12
"1456",3123304,"DORES DO TURVO","MG",-20.9785,-43.1834,1,3
"1457",3123601,"ELOI MENDES","MG",-21.6088,-45.5691,12,14
"1458",3123700,"ENGENHEIRO CALDAS","MG",-19.2065,-42.0503,2,9
"1459",3123809,"ENGENHEIRO NAVARRO","MG",-17.2831,-43.947,1,0
"1460",3123908,"ENTRE RIOS DE MINAS","MG",-20.6706,-44.0654,9,8
"1461",3124005,"ERVALIA","MG",-20.8403,-42.6544,10,21
"1462",3124104,"ESMERALDAS","MG",-19.764,-44.3065,11,11
"1463",3124203,"ESPERA FELIZ","MG",-20.6508,-41.9119,5,10
"1464",3124302,"ESPINOSA","MG",-14.9249,-42.809,16,2
"1465",3124401,"ESPIRITO SANTO DO DOURADO","MG",-22.0454,-45.9548,2,4
"1466",3124500,"ESTIVA","MG",-22.4577,-46.0191,3,9
"1467",3124807,"ESTRELA DO SUL","MG",-18.7399,-47.6956,1,14
"1468",3124906,"EUGENOPOLIS","MG",-21.1002,-42.1878,14,34
"1469",3125002,"EWBANK DA CAMARA","MG",-21.5498,-43.5068,1,3
"1470",3125101,"EXTREMA","MG",-22.854,-46.3178,10,68
"1471",3125408,"FELICIO DOS SANTOS","MG",-18.0755,-43.2422,1,2
"1472",3125705,"FELIXLANDIA","MG",-18.7507,-44.9004,0,27
"1473",3125903,"FERROS","MG",-19.2343,-43.0192,0,2
"1474",3125952,"FERVEDOURO","MG",-20.726,-42.279,66,216
"1475",3126000,"FLORESTAL","MG",-19.888,-44.4318,2,2
"1476",3126109,"FORMIGA","MG",-20.4618,-45.4268,40,39
"1477",3126208,"FORMOSO","MG",-14.9446,-46.2371,0,2
"1478",3126307,"FORTALEZA DE MINAS","MG",-20.8508,-46.712,0,2
"1479",3126406,"FORTUNA DE MINAS","MG",-19.5578,-44.4472,0,2
"1480",3126505,"FRANCISCO BADARO","MG",-16.9883,-42.3568,1,3
"1481",3126703,"FRANCISCO SA","MG",-16.4827,-43.4896,1,4
"1482",3126752,"FRANCISCOPOLIS","MG",-17.9578,-42.0094,5,0
"1483",3126802,"FREI GASPAR","MG",-18.0709,-41.4325,0,1
"1484",3126901,"FREI INOCENCIO","MG",-18.5556,-41.9121,0,3
"1485",3127107,"FRUTAL","MG",-20.0259,-48.9355,30,67
"1486",3127339,"GAMELEIRAS","MG",-15.0829,-43.125,0,1
"1487",3127404,"GONCALVES","MG",-22.6545,-45.8556,0,1
"1488",3127503,"GONZAGA","MG",-18.8196,-42.4769,0,1
"1489",3127602,"GOUVEA","MG",-18.4519,-43.7423,0,1
"1490",3127701,"GOVERNADOR VALADARES","MG",-18.8545,-41.9555,129,100
"1491",3127800,"GRAO MOGOL","MG",-16.5662,-42.8923,0,9
"1492",3127909,"GRUPIARA","MG",-18.5003,-47.7318,1,0
"1493",3128006,"GUANHAES","MG",-18.7713,-42.9312,5,22
"1494",3128105,"GUAPE","MG",-20.7631,-45.9152,2,11
"1495",3128204,"GUARACIABA","MG",-20.5716,-43.0094,8,5
"1496",3128253,"GUARACIAMA","MG",-17.0142,-43.6675,1,0
"1497",3128303,"GUARANESIA","MG",-21.3009,-46.7964,1,9
"1498",3128501,"GUARARA","MG",-21.7304,-43.0334,1,12
"1499",3128600,"GUARDA-MOR","MG",-17.7673,-47.0998,0,4
"1500",3128709,"GUAXUPE","MG",-21.305,-46.7081,9,38
"1501",3128808,"GUIDOVAL","MG",-21.155,-42.7887,1,5
"1502",3128907,"GUIMARANIA","MG",-18.8425,-46.7901,1,1
"1503",3129004,"GUIRICEMA","MG",-21.0098,-42.7207,1,6
"1504",3129103,"GURINHATA","MG",-19.2143,-49.7876,0,1
"1505",3129202,"HELIODORA","MG",-22.0644,-45.5453,0,1
"1506",3129301,"IAPU","MG",-19.4387,-42.2147,1,9
"1507",3129400,"IBERTIOGA","MG",-21.433,-43.9639,4,0
"1508",3129509,"IBIA","MG",-19.4749,-46.5474,3,25
"1509",3129707,"IBIRACI","MG",-20.4611,-47.1222,1,3
"1510",3129806,"IBIRITE","MG",-20.0252,-44.0569,28,49
"1511",3129905,"IBITIURA DE MINAS","MG",-22.0604,-46.4368,0,1
"1512",3130051,"ICARAI DE MINAS","MG",-16.214,-44.9034,2,1
"1513",3130101,"IGARAPE","MG",-20.0707,-44.2994,11,41
"1514",3130200,"IGARATINGA","MG",-19.9476,-44.7063,1,4
"1515",3130309,"IGUATAMA","MG",-20.1776,-45.7111,0,3
"1516",3130408,"IJACI","MG",-21.1738,-44.9233,60,13
"1517",3130507,"ILICINEA","MG",-20.9402,-45.8308,0,1
"1518",3130556,"IMBE DE MINAS","MG",-19.6017,-41.9695,1,2
"1519",3130606,"INCONFIDENTES","MG",-22.3136,-46.3264,2,2
"1520",3130655,"INDAIABIRA","MG",-15.4911,-42.2005,0,2
"1521",3130705,"INDIANOPOLIS","MG",-19.0341,-47.9155,3,0
"1522",3130804,"INGAI","MG",-21.4024,-44.9152,0,1
"1523",3130903,"INHAPIM","MG",-19.5476,-42.1147,38,17
"1524",3131000,"INHAUMA","MG",-19.4898,-44.3934,3,7
"1525",3131109,"INIMUTABA","MG",-18.7271,-44.3584,0,4
"1526",3131158,"IPABA","MG",-19.4158,-42.4139,1,2
"1527",3131208,"IPANEMA","MG",-19.7992,-41.7164,2,3
"1528",3131307,"IPATINGA","MG",-19.4703,-42.5476,135,70
"1529",3131406,"IPIACU","MG",-18.6927,-49.9436,1,1
"1530",3131505,"IPUIUNA","MG",-22.1013,-46.1915,2,1
"1531",3131604,"IRAI DE MINAS","MG",-18.9819,-47.461,2,15
"1532",3131703,"ITABIRA","MG",-19.6239,-43.2312,32,31
"1533",3131802,"ITABIRINHA DE MANTENA","MG",-18.5712,-41.234,1,4
"1534",3131901,"ITABIRITO","MG",-20.2501,-43.8038,22,37
"1535",3132107,"ITACARAMBI","MG",-15.089,-44.095,0,4
"1536",3132206,"ITAGUARA","MG",-20.3947,-44.4875,1,8
"1537",3132305,"ITAIPE","MG",-17.4014,-41.6697,3,4
"1538",3132404,"ITAJUBA","MG",-22.4225,-45.4598,19,39
"1539",3132503,"ITAMARANDIBA","MG",-17.8552,-42.8561,2,5
"1540",3132602,"ITAMARATI DE MINAS","MG",-21.4179,-42.813,2,2
"1541",3132701,"ITAMBACURI","MG",-18.035,-41.683,6,5
"1542",3132800,"ITAMBE DO MATO DENTRO","MG",-19.4158,-43.3182,2,0
"1543",3132909,"ITAMOGI","MG",-21.0758,-47.046,0,1
"1544",3133006,"ITAMONTE","MG",-22.2859,-44.868,0,2
"1545",3133105,"ITANHANDU","MG",-22.2942,-44.9382,11,1
"1546",3133204,"ITANHOMI","MG",-19.1736,-41.863,1,0
"1547",3133303,"ITAOBIM","MG",-16.5571,-41.5017,11,3
"1548",3133402,"ITAPAGIPE","MG",-19.9062,-49.3781,2,8
"1549",3133501,"ITAPECERICA","MG",-20.4704,-45.127,1,1
"1550",3133600,"ITAPEVA","MG",-22.7665,-46.2241,3,1
"1551",3133709,"ITATIAIUCU","MG",-20.1983,-44.4211,0,1
"1552",3133758,"ITAU DE MINAS","MG",-20.7375,-46.7525,1,4
"1553",3133808,"ITAUNA","MG",-20.0818,-44.5801,30,67
"1554",3133907,"ITAVERAVA","MG",-20.6769,-43.6141,1,0
"1555",3134103,"ITUETA","MG",-19.3999,-41.1746,2,0
"1556",3134202,"ITUIUTABA","MG",-18.9772,-49.4639,28,34
"1557",3134301,"ITUMIRIM","MG",-21.3171,-44.8724,0,1
"1558",3134400,"ITURAMA","MG",-19.7276,-50.1966,47,115
"1559",3134509,"ITUTINGA","MG",-21.3,-44.6567,0,5
"1560",3134707,"JACINTO","MG",-16.1428,-40.295,1,0
"1561",3134806,"JACUI","MG",-21.0137,-46.7359,0,1
"1562",3134905,"JACUTINGA","MG",-22.286,-46.6166,4,21
"1563",3135001,"JAGUARACU","MG",-19.647,-42.7498,1,0
"1564",3135050,"JAIBA","MG",-15.3432,-43.6688,13,15
"1565",3135100,"JANAUBA","MG",-15.8022,-43.3132,21,12
"1566",3135209,"JANUARIA","MG",-15.4802,-44.3639,6,12
"1567",3135308,"JAPARAIBA","MG",-20.1442,-45.5015,0,1
"1568",3135357,"JAPONVAR","MG",-15.9891,-44.2758,1,0
"1569",3135407,"JECEABA","MG",-20.5339,-43.9894,6,1
"1570",3135456,"JENIPAPO DE MINAS","MG",-17.0831,-42.2589,0,1
"1571",3135506,"JEQUERI","MG",-20.4542,-42.6651,2,0
"1572",3135605,"JEQUITAI","MG",-17.229,-44.4376,0,3
"1573",3135704,"JEQUITIBA","MG",-19.2345,-44.0304,0,2
"1574",3135803,"JEQUITINHONHA","MG",-16.4375,-41.0117,3,7
"1575",3136009,"JOAIMA","MG",-16.6522,-41.0229,0,2
"1576",3136108,"JOANESIA","MG",-19.1729,-42.6775,1,0
"1577",3136207,"JOAO MONLEVADE","MG",-19.8126,-43.1735,20,28
"1578",3136306,"JOAO PINHEIRO","MG",-17.7398,-46.1715,6,38
"1579",3136405,"JOAQUIM FELICIO","MG",-17.758,-44.1643,0,1
"1580",3136504,"JORDANIA","MG",-15.9009,-40.1841,0,2
"1581",3136520,"JOSE GONCALVES DE MINAS","MG",-16.9053,-42.6014,0,6
"1582",3136553,"JOSE RAYDAN","MG",-18.2195,-42.4946,0,1
"1583",3136652,"JUATUBA","MG",-19.9448,-44.3451,4,6
"1584",3136702,"JUIZ DE FORA","MG",-21.7595,-43.3398,327,343
"1585",3136801,"JURAMENTO","MG",-16.8473,-43.5865,0,4
"1586",3136900,"JURUAIA","MG",-21.2493,-46.5735,7,2
"1587",3136959,"JUVENILIA","MG",-14.2662,-44.1597,0,2
"1588",3137007,"LADAINHA","MG",-17.6279,-41.7488,1,2
"1589",3137106,"LAGAMAR","MG",-18.1759,-46.8063,3,2
"1590",3137205,"LAGOA DA PRATA","MG",-20.0237,-45.5401,25,65
"1591",3137304,"LAGOA DOS PATOS","MG",-16.978,-44.5754,1,0
"1592",3137403,"LAGOA DOURADA","MG",-20.9139,-44.0797,4,2
"1593",3137502,"LAGOA FORMOSA","MG",-18.7715,-46.4012,8,11
"1594",3137536,"LAGOA GRANDE","MG",-17.8323,-46.5165,2,12
"1595",3137601,"LAGOA SANTA","MG",-19.6397,-43.8932,29,14
"1596",3137700,"LAJINHA","MG",-20.1539,-41.6228,3,14
"1597",3137809,"LAMBARI","MG",-21.9671,-45.3498,6,4
"1598",3138005,"LARANJAL","MG",-21.3715,-42.4732,4,8
"1599",3138104,"LASSANCE","MG",-17.887,-44.5735,0,4
"1600",3138203,"LAVRAS","MG",-21.248,-45.0009,22,91
"1601",3138302,"LEANDRO FERREIRA","MG",-19.7193,-45.0279,0,1
"1602",3138401,"LEOPOLDINA","MG",-21.5296,-42.6421,20,24
"1603",3138500,"LIBERDADE","MG",-22.0275,-44.3208,0,1
"1604",3138609,"LIMA DUARTE","MG",-21.8386,-43.7934,4,10
