"","data_inicio_fogo","localidade","mun","uf","tipo_item","provavel_causa","lat","lng"
"3025",NA,"AS MARGENS DO RIO GRANDE","BARREIRAS","BA",NA,NA,-12.1477483,-44.9953475
"3026","16/08/2019 09:08:00","FAZ: CRETO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-19.0028736,-57.6462312
"3027","26/01/2020 17:01:00","RAPOSA SERRA DO SOL","NORMANDIA","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",3.8797158,-59.6340059
"3028","28/07/2018 11:07:00","L3-FLORIANO PIAUI","FLORIANO","PI","ACIDENTE","REIGNIÇÃO",-6.7812705,-43.0233615
"3029",NA,"Pedágio, Região Aldeia Rio Verde-MT","CAMPO NOVO DO PARECIS","MT",NA,NA,-13.6428789,-58.0196689
"3030","06/12/2017 12:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA",NA,NA,-2.2524163,-48.7918587
"3031","05/09/2016 13:09:00","Comunidade Bom Jesus","NOVA BANDEIRANTES","MT",NA,NA,-9.850307,-57.8152762
"3032","27/03/2018 10:03:00","Fazenda de Baiano","SANTA CRUZ CABRALIA","BA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-16.2739677,-39.0356826
"3033","25/07/2016 05:07:00","Comunidade do Chumbo","POCONE","MT",NA,NA,-16.0482499,-56.7247777
"3034",NA,"BR MT-170 / Nova Esperança - Cotriguaçú","COTRIGUACU","MT",NA,NA,-9.9052987,-58.5698988
"3035","16/09/2016 13:09:00","KADIWÉU II","PORTO MURTINHO","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-20.7648109,-57.3108377
"3036","10/07/2016 12:07:00","PA JOANA D'ARC III, LINHA 19 - PORTO VELHO","PORTO VELHO","RO","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",41.2033216,-77.1945247
"3037","15/08/2017 13:08:00","CHÁCARA","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-13.7997852,-47.4527229
"3038","15/10/2017 08:10:00","Quilombo Kalunga","CAVALCANTE","GO",NA,NA,-13.7904208,-47.458134
"3039","07/03/2020 15:03:00","SERRA DA MOÇA","BOA VISTA","RR",NA,NA,3.2705054,-60.6745864
"3040","30/01/2019 14:01:00","RAPOSA SERRA DO SOL/LAVRADO","NORMANDIA","RR","OUTRAS CAUSAS","VANDALISMO",4.4007377,-60.3597208
"3041","30/07/2016 10:07:00","Jardinzinho","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-19.030599,-57.6557893
"3042","17/10/2018 15:10:00","p.a Serra Nova Dourada figura II","SERRA NOVA DOURADA","MT","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-12.0916777,-51.3988867
"3043","23/07/2018 17:07:00","Aripuanã","APUI","AM","OUTRAS CAUSAS","VANDALISMO",-7.1997226,-59.8916211
"3044","20/09/2017 15:09:00","P.A JOANA D'ARC","PORTO VELHO","RO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-8.7679107,-64.076761
"3045","27/07/2018 12:07:00","Água Boa-Floriano-PIAUI","FLORIANO","PI",NA,NA,-6.7812705,-43.0233615
"3046","26/07/2016 13:07:00","PA CAMPANÃ?RIO / SAO GABRIEL DO OESTE","CORUMBA","MS","EXTRATIVISMO","EXTRAÇÃO DE MADEIRA",-19.4031008,-54.5766512
"3047","05/11/2017 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3048","16/11/2017 14:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3049","20/09/2016 13:09:00","Comunidade Marco Azul","NOVA BANDEIRANTES","MT",NA,NA,-9.8495043,-57.8137121
"3050","17/09/2017 09:09:00","SÃO GABRIEL/ CORUMBÁ","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-19.2042644,-56.2451825
"3051","11/09/2016 12:09:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","VANDALISMO",-20.7648109,-57.3108377
"3052","26/09/2020 14:09:00","LH Novo Horizonte","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9052987,-58.5698988
"3053","28/08/2016 14:08:00","BR 262","CORUMBA","MS",NA,NA,-19.0108492,-57.6507783
"3054","04/08/2018 10:08:00","PDS BORDOLÃNDIA / SERRA NOVA DOURADA","BOM JESUS DO ARAGUAIA","MT","OUTRAS CAUSAS","VANDALISMO",-12.0763919,-51.4728808
"3055","21/08/2018 10:08:00","PA 72 / LADARIO","CORUMBA","MS","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-6.207102,-52.7027956
"3056","04/11/2018 15:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3057","18/01/2016 14:01:00","MALACACHETA","CANTA","RR","OUTRAS CAUSAS","INDETERMINADO",2.707037,-60.387772
"3058","16/02/2019 17:02:00","MALACACHETA","CANTA","RR",NA,NA,2.707037,-60.387772
"3059","04/08/2016 13:08:00","Bocaina","CORUMBA","MS",NA,NA,-19.0051788,-57.6527913
"3060","14/09/2018 13:09:00","LAS CASAS","PAU D'ARCO","PA",NA,NA,-7.9179163,-49.9219066
"3061","08/10/2018 14:10:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3062","12/04/2016 16:04:00","ARAÇÁ","AMAJARI","RR","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",3.6541852,-61.4190754
"3063","24/08/2020 11:08:00","SERRA DA BANDEIRA","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-11.9575,-45.2491667
"3064","03/10/2020 15:10:00","LH 02 Muriru","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"3065","11/11/2017 10:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3066","06/12/2017 18:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3067","19/08/2017 11:08:00","LAS CASAS","PAU D'ARCO","PA","OUTRAS CAUSAS","VANDALISMO",-7.9179163,-49.9219066
"3068","12/10/2016 16:10:00","PA ÓRFÃOS / CAVALCANTE","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-13.79687,-47.4603406
"3069","08/01/2020 17:01:00","SERRA DA MOÇA","BOA VISTA","RR","OUTRAS CAUSAS","VANDALISMO",3.2705054,-60.6745864
"3070","15/10/2019 09:10:00","ARARIBOIA JUÇARAL","AMARANTE DO MARANHAO","MA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-5.3458012,-46.6392183
"3071","15/02/2019 16:02:00","TABALASCADA","CANTA","RR","OUTRAS CAUSAS","VANDALISMO",2.6862791,-60.6017441
"3072","29/09/2016 13:09:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","VANDALISMO",-20.7648109,-57.3108377
"3073","29/07/2016 16:07:00","NOVA CORUMBÁ","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.0491781,-57.6492274
"3074","17/10/2016 15:10:00","Kalunga","CAVALCANTE","GO","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-13.7904208,-47.458134
"3075","14/08/2017 10:08:00","MORRO DA ARARA","TOCANTINIA","TO",NA,NA,-10.144244,-46.894524
"3076","28/08/2019 16:08:00","BARREIRAS","BARREIRAS","BA","OUTRAS CAUSAS","VANDALISMO",-12.1477483,-44.9953475
"3077","11/08/2017 11:08:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3078","12/07/2016 11:07:00",NA,NA,NA,NA,NA,36.1270711,-79.860718
"3079","17/10/2017 15:10:00","PA JOANA D'ARC","PORTO VELHO","RO","OUTRAS CAUSAS","VANDALISMO",-8.7679107,-64.076761
"3080","19/03/2020 16:03:00","ARAÇÁ","AMAJARI","RR",NA,NA,3.6541852,-61.4190754
"3081","26/09/2016 16:09:00","ESTRADA PARQUE","CORUMBA","MS","ACIDENTE","CONFECÇÃO DE ACEIRO",-19.0419427,-57.6209012
"3082","11/08/2017 07:08:00","Antiga Aldeia Cabeceira do Osso","TANGARA DA SERRA","MT","OUTRAS CAUSAS","VANDALISMO",-14.2580123,-58.6705138
"3083","10/12/2017 20:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3084","23/09/2016 13:09:00","Comunidade Paraíso do Norte","NOVA BANDEIRANTES","MT",NA,NA,-10.3165754,-57.9970081
"3085","30/07/2019 14:07:00","FAZ. CAIMASUL","CORUMBA","MS","OUTRAS CAUSAS","INDETERMINADO",-19.2891731,-57.6269836
"3086","19/10/2016 14:10:00","Forte Coimbra","CORUMBA","MS","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-19.9196654,-57.7923168
"3087","06/01/2016 15:01:00","SÃO MARCOS - RR","PACARAIMA","RR","OUTRAS CAUSAS","VANDALISMO",4.478414,-61.1482639
"3088","30/01/2016 11:01:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",4.4007377,-60.3597208
"3089","24/07/2019 16:07:00","Aldeia Bacaval","CAMPO NOVO DO PARECIS","MT","OUTRAS CAUSAS","VANDALISMO",-13.6313127,-58.2870564
"3090","31/10/2019 15:10:00","FAZ. BODOQUENA","MIRANDA","MS","OUTRAS CAUSAS","INDETERMINADO",-20.0998413,-56.7931441
"3091","26/12/2015 18:12:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","OUTRAS CAUSAS","INDETERMINADO",4.4007377,-60.3597208
"3092","14/09/2019 14:09:00","Linha 28 / Novo Horizonte / Cotriguaçú-MT","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-21.4649748,-49.2246518
"3093","08/12/2019 14:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3094","22/06/2020 11:06:00","Fazenda Floresta - próximo à T.I. Irantxe","BRASNORTE","MT","ACIDENTE","FAGULHA TRANSPORTADA PELO VENTO",-12.8123068,-57.9316903
"3095","29/09/2018 08:09:00","NÚCLEO 18 PROJETO MARIA TEREZA","PETROLINA","PE","ATIVIDADE AGROPECUÁRIA","QUEIMA DE RESTOS DE EXPLORAÇÃO",-9.18538,-40.5622957
"3096","26/12/2015 16:12:00","RAPOSA SERRA DO SOL","UIRAMUTA","RR","OUTRAS CAUSAS","INDETERMINADO",4.4007377,-60.3597208
"3097","17/02/2016 12:02:00","YANOMAMI","IRACEMA","RR","OUTRAS CAUSAS","INDETERMINADO",2.1690361,-61.0555655
"3098","17/07/2019 16:07:00","Aldeia e Região dos Buritis","SAPEZAL","MT","OUTRAS CAUSAS","VANDALISMO",-13.555545,-58.815078
"3099","20/07/2019 01:07:00","Aldeia Cabeceira do Buruti","SAPEZAL","MT","OUTRAS CAUSAS","VANDALISMO",-14.4787187,-58.6906949
"3100","03/09/2020 10:09:00","Aldeia Kolidiki","TANGARA DA SERRA","MT","EXTRATIVISMO","CAÇA",-14.6068311,-57.470444
"3101","10/10/2020 09:10:00","Zona Urbana","BOM JESUS DA LAPA","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-13.2521817,-43.4172003
"3102","08/02/2021 16:02:00","ARAÇÁ","AMAJARI","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",3.6541852,-61.4190754
"3103","23/09/2018 08:09:00","Aldeia Seringal","SAPEZAL","MT","OUTRAS CAUSAS","INDETERMINADO",-13.1372391,-58.423566
"3104","02/10/2018 14:10:00","LINHA VICINAL 28/COTRIGUAÇU","COTRIGUACU","MT","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-9.9030481,-58.5657066
"3105","27/07/2019 16:07:00","PAD Boa Esperança - Ramal Liberdade","SENA MADUREIRA","AC","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM PLANTADA",-21.092795,-45.5628734
"3106","13/10/2018 16:10:00","SERRA DO MIMO","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","QUEIMA DE LIXO",-12.1457786,-44.9714318
"3107","20/11/2018 09:11:00","PARNA DA CHAPADA DIAMANTINA","MUCUGE","BA","OUTRAS CAUSAS","INDETERMINADO",-13.0088285,-41.3711799
"3108","29/03/2019 18:03:00","SÃO MARCOS - RR","PACARAIMA","RR","ACIDENTE","CONFECÇÃO DE ACEIRO",4.478414,-61.1482639
"3109","08/11/2020 16:11:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3110","15/11/2018 12:11:00","PA GOVERNADOR JANARY / TARTARUGALZINHO","TARTARUGALZINHO","AP","OUTRAS CAUSAS","INDETERMINADO",1.507904,-50.911867
"3111","31/07/2019 12:07:00","KADIWÉU II","PORTO MURTINHO","MS","OUTRAS CAUSAS","VANDALISMO",-20.7648109,-57.3108377
"3112","03/12/2020 14:12:00","PA OLHO D AGUA I / MOJU","MOJU","PA","ATIVIDADE AGROPECUÁRIA","LIMPEZA DE ÁREA PARA CULTIVO",-2.2524163,-48.7918587
"3113","23/03/2021 18:03:00","COROA VERMELHA","PORTO SEGURO","BA","ACIDENTE","CABO DE ALTA TENSÃO",-16.3297275,-39.0191718
"3114","07/09/2016 08:09:00","BRREIRAS BAHIA, PRAINHA","BARREIRAS","BA","ATIVIDADE AGROPECUÁRIA","RENOVAÇÃO DE PASTAGEM NATURAL",-12.1428317,-45.0116233
